Dropoff Longitude,Dropoff Latitude,Pickup Longitude,Pickup Latitude,Speed,Time
-73.97500000000001,40.76,-73.985,40.75,13.224869709936796,2016-01-06 22:09:34
-73.97500000000001,40.76,-73.985,40.730000000000004,11.562496831547834,2016-01-06 21:49:57
-73.97500000000001,40.76,-73.95,40.775,19.230168622091675,2016-01-06 22:27:22
-73.97500000000001,40.76,-73.96000000000001,40.77,17.477413996359413,2016-01-06 22:10:12
-73.97500000000001,40.76,-73.96000000000001,40.775,30.500835872538037,2016-01-06 21:40:06
-73.97500000000001,40.76,-73.97500000000001,40.755,7.265454545447938,2016-01-06 23:20:37
-73.97500000000001,40.76,-73.97500000000001,40.745,11.330812854442774,2016-01-06 21:06:58
-73.97500000000001,40.76,-73.97,40.75,17.316836915577106,2016-01-06 23:34:48
-73.97500000000001,40.76,-74.01,40.735,16.791962362986496,2016-01-06 21:41:14
-73.97500000000001,40.76,-73.98,40.755,10.71765482742335,2016-01-06 22:57:50
-73.97500000000001,40.76,-74.01,40.72,22.814967933361114,2016-01-06 22:33:29
-73.96000000000001,40.775,-73.97,40.76,25.615173059091127,2016-01-06 22:38:36
-73.96000000000001,40.775,-73.95,40.78,14.584372591933343,2016-01-06 23:54:30
-73.96000000000001,40.775,-73.96000000000001,40.78,7.5969581749088295,2016-01-06 21:39:33
-73.985,40.765,-73.99,40.77,11.799253021026649,2016-01-06 22:04:30
-73.985,40.765,-73.98,40.745,8.228593749947937,2016-01-06 21:14:51
-73.985,40.765,-73.995,40.755,12.190697434048138,2016-01-06 21:25:13
-73.985,40.765,-74.005,40.74,25.174591159506964,2016-01-06 21:07:20
-73.985,40.765,-73.98,40.765,6.864406779654773,2016-01-06 23:06:18
-73.985,40.765,-73.97,40.765,12.303797468354896,2016-01-06 22:10:47
-73.985,40.765,-73.97500000000001,40.78,25.050132476905294,2016-01-06 23:42:24
-73.985,40.765,-73.95,40.785000000000004,25.979909303405734,2016-01-06 23:35:22
-73.985,40.765,-73.97500000000001,40.775,21.083911135923827,2016-01-06 23:08:56
-73.985,40.765,-74.0,40.735,21.206028157270936,2016-01-06 23:09:58
-73.985,40.765,-73.99,40.75,15.759037559752686,2016-01-06 21:55:20
-73.985,40.765,-73.995,40.76,17.704749983695827,2016-01-06 21:48:52
-73.985,40.765,-74.005,40.75,19.747521266966416,2016-01-06 23:38:30
-73.985,40.765,-73.97,40.75,14.004921008624542,2016-01-06 22:59:22
-73.985,40.765,-73.98,40.78,14.678630729415032,2016-01-06 23:20:39
-73.985,40.765,-74.0,40.745,24.61499441679106,2016-01-06 21:26:48
-74.005,40.74,-73.995,40.765,23.81467388421311,2016-01-06 22:05:29
-74.005,40.74,-73.98,40.730000000000004,15.028377563535711,2016-01-06 22:49:32
-74.005,40.74,-73.98,40.74,13.192182410418953,2016-01-06 21:21:53
-74.005,40.74,-74.005,40.75,9.24999999999816,2016-01-06 22:17:59
-74.005,40.74,-73.995,40.74,9.585798816559329,2016-01-06 23:53:27
-74.005,40.74,-74.0,40.735,14.95486720106866,2016-01-06 23:44:22
-74.005,40.74,-73.99,40.735,8.921348880126999,2016-01-06 21:04:25
-74.005,40.74,-74.005,40.730000000000004,7.8661417322819,2016-01-06 23:36:45
-74.005,40.74,-74.0,40.745,3.7827017037964765,2016-01-06 22:21:29
-73.985,40.74,-73.965,40.765,15.207639359446734,2016-01-06 22:02:12
-73.985,40.74,-73.98,40.745,7.655467733873822,2016-01-06 21:18:54
-73.985,40.74,-73.97,40.75,12.866807850076862,2016-01-06 21:11:55
-73.985,40.74,-73.99,40.755,12.568948984903965,2016-01-06 22:52:34
-73.985,40.74,-73.995,40.745,22.930850882488627,2016-01-06 21:02:09
-73.985,40.74,-73.95,40.78,20.225033493041483,2016-01-06 21:03:15
-73.985,40.74,-74.01,40.705,23.255030226312524,2016-01-06 22:08:05
-73.985,40.74,-73.99,40.76,11.939291956362549,2016-01-06 22:24:44
-73.985,40.74,-73.98,40.735,8.962498810396548,2016-01-06 23:03:08
-73.985,40.74,-73.98,40.76,16.608017120561346,2016-01-06 21:51:49
-73.985,40.74,-73.97500000000001,40.75,14.055940757282551,2016-01-06 21:45:11
-73.985,40.74,-73.98,40.765,11.182871822712169,2016-01-06 22:16:13
-73.985,40.74,-74.005,40.735,15.99300156773372,2016-01-06 22:51:28
-73.985,40.74,-73.98,40.75,15.399615685632034,2016-01-06 22:27:56
-73.985,40.745,-73.96000000000001,40.765,16.30231889234138,2016-01-06 23:13:41
-73.985,40.745,-74.015,40.71,18.882404348397817,2016-01-06 22:52:19
-73.985,40.745,-73.97500000000001,40.76,15.277210837933273,2016-01-06 23:00:33
-73.985,40.745,-73.97500000000001,40.755,18.24281672754475,2016-01-06 21:12:57
-73.985,40.745,-73.97500000000001,40.75,15.348875993914048,2016-01-06 21:45:41
-73.985,40.745,-73.985,40.775,12.170558375634979,2016-01-06 22:35:58
-73.985,40.745,-74.01,40.735,15.282664831961236,2016-01-06 23:32:55
-73.985,40.745,-74.01,40.71,20.38114250603373,2016-01-06 21:25:56
-73.985,40.745,-73.98,40.75,11.745375153350729,2016-01-06 22:03:01
-73.985,40.745,-73.955,40.77,16.652786450505875,2016-01-06 22:26:08
-73.995,40.725,-73.955,40.785000000000004,25.663412556383737,2016-01-06 22:26:46
-73.995,40.725,-73.985,40.755,20.192067637538727,2016-01-06 22:50:42
-73.995,40.725,-73.985,40.735,7.16500601276924,2016-01-06 22:50:49
-73.995,40.725,-73.985,40.74,16.458058052464807,2016-01-06 21:36:53
-73.995,40.725,-73.955,40.765,21.127204587959508,2016-01-06 22:30:38
-73.995,40.725,-73.97500000000001,40.755,23.865625337020436,2016-01-06 23:12:47
-73.995,40.725,-74.0,40.725,8.481675392662442,2016-01-06 21:19:43
-73.995,40.725,-74.01,40.735,11.826821501292454,2016-01-06 22:07:48
-73.995,40.725,-73.97,40.755,20.84721842655021,2016-01-06 22:17:56
-73.995,40.725,-73.985,40.76,16.112665768376697,2016-01-06 23:54:22
-73.955,40.785000000000004,-73.99,40.75,16.718347363127258,2016-01-06 21:02:47
-73.955,40.785000000000004,-73.99,40.755,17.48066708199945,2016-01-06 23:11:27
-73.955,40.785000000000004,-73.985,40.730000000000004,17.414098649026748,2016-01-06 21:58:57
-73.955,40.785000000000004,-73.965,40.765,21.999450979485463,2016-01-06 22:18:05
-73.955,40.785000000000004,-73.97,40.795,19.848167314471876,2016-01-06 22:48:45
-73.955,40.785000000000004,-73.965,40.76,13.310863349736508,2016-01-06 23:18:57
-73.955,40.785000000000004,-73.985,40.755,14.75470645459297,2016-01-06 21:03:08
-73.955,40.785000000000004,-73.965,40.795,13.941664816174292,2016-01-06 23:42:02
-73.955,40.785000000000004,-73.96000000000001,40.76,11.768022092509364,2016-01-06 21:32:09
-73.995,40.730000000000004,-74.005,40.735,11.569973393584176,2016-01-06 22:20:58
-73.995,40.730000000000004,-74.0,40.735,6.822910234964467,2016-01-06 21:14:47
-73.995,40.730000000000004,-74.01,40.72,13.889335626245892,2016-01-06 21:39:25
-73.995,40.730000000000004,-73.985,40.735,8.06466365782439,2016-01-06 22:04:53
-73.995,40.730000000000004,-73.98,40.76,23.09942352845114,2016-01-06 22:59:04
-73.995,40.730000000000004,-73.99,40.765,17.08678372888577,2016-01-06 22:01:42
-73.995,40.730000000000004,-74.01,40.71,20.60285876295287,2016-01-06 21:30:37
-74.015,40.71,-74.005,40.725,15.10784042953532,2016-01-06 22:43:40
-74.015,40.71,-74.01,40.715,10.008704897213267,2016-01-06 22:24:19
-74.015,40.71,-73.98,40.785000000000004,29.80806094945274,2016-01-06 21:01:27
-73.79,40.645,-73.97500000000001,40.75,48.615345090171225,2016-01-06 21:55:23
-73.95,40.77,-73.97500000000001,40.785000000000004,19.08448552646977,2016-01-06 21:01:01
-73.97500000000001,40.785000000000004,-73.97500000000001,40.74,13.550866616428547,2016-01-06 22:49:24
-73.97500000000001,40.785000000000004,-73.97,40.795,18.11719492428025,2016-01-06 22:38:32
-73.97500000000001,40.785000000000004,-73.98,40.77,6.876036321752556,2016-01-06 22:42:51
-73.97500000000001,40.785000000000004,-73.965,40.79,19.421026767822003,2016-01-06 21:14:52
-73.97500000000001,40.785000000000004,-73.97500000000001,40.75,10.867132867134014,2016-01-06 21:44:39
-73.97500000000001,40.785000000000004,-73.965,40.755,10.488278375917497,2016-01-06 22:15:30
-73.97500000000001,40.785000000000004,-73.98,40.775,25.666026142735717,2016-01-06 22:36:13
-73.97500000000001,40.785000000000004,-74.005,40.76,25.52817263565972,2016-01-06 21:11:15
-73.87,40.775,-73.98,40.730000000000004,0.49815240446725867,2016-01-06 22:03:47
-73.87,40.775,-73.995,40.745,31.17120002075301,2016-01-06 23:21:09
-73.87,40.775,-73.97500000000001,40.745,27.24349184086141,2016-01-06 22:36:28
-73.87,40.775,-73.985,40.76,24.64993244273748,2016-01-06 23:05:55
-73.98,40.730000000000004,-74.01,40.715,14.028948082897296,2016-01-06 23:45:37
-73.98,40.730000000000004,-73.965,40.755,15.114886979833608,2016-01-06 21:12:34
-73.98,40.730000000000004,-73.97500000000001,40.74,16.52066050565889,2016-01-06 23:28:37
-73.96000000000001,40.77,-73.97500000000001,40.755,18.821247501834446,2016-01-06 21:37:20
-73.96000000000001,40.77,-73.98,40.755,13.214284440619743,2016-01-06 22:16:27
-73.96000000000001,40.77,-74.0,40.735,15.205347916167359,2016-01-06 22:11:42
-73.96000000000001,40.77,-73.97,40.765,19.621243538611772,2016-01-06 22:59:14
-73.96000000000001,40.800000000000004,-74.005,40.75,22.608886818731598,2016-01-06 22:16:29
-74.005,40.75,-74.015,40.71,26.390085456949745,2016-01-06 22:41:29
-74.005,40.75,-74.005,40.74,16.512396694211592,2016-01-06 22:25:04
-74.005,40.75,-73.995,40.735,6.841000033853654,2016-01-06 21:30:14
-74.005,40.75,-73.995,40.755,13.498302292520156,2016-01-06 21:42:06
-74.005,40.75,-73.98,40.765,19.19353972947112,2016-01-06 23:03:04
-74.005,40.75,-73.985,40.76,14.640466332661147,2016-01-06 21:21:21
-74.005,40.75,-74.0,40.725,15.150447604123523,2016-01-06 22:18:55
-74.005,40.75,-73.985,40.74,13.379688036878377,2016-01-06 23:23:08
-74.005,40.75,-73.99,40.725,12.221608284023874,2016-01-06 21:35:16
-73.99,40.765,-73.955,40.77,15.838609462239035,2016-01-06 21:42:53
-73.99,40.765,-73.99,40.77,24.072289156638824,2016-01-06 22:18:54
-73.99,40.765,-73.96000000000001,40.77,14.679327638577314,2016-01-06 23:02:48
-73.99,40.765,-73.955,40.775,14.046099375893776,2016-01-06 21:18:42
-73.965,40.805,-73.965,40.800000000000004,12.109090909079896,2016-01-06 21:17:07
-73.96000000000001,40.765,-73.965,40.765,2.898032200355146,2016-01-06 21:20:22
-73.96000000000001,40.765,-73.95,40.78,21.094848401611237,2016-01-06 23:40:48
-73.96000000000001,40.765,-73.98,40.730000000000004,18.028343335837267,2016-01-06 22:37:36
-73.96000000000001,40.765,-73.94500000000001,40.78,12.904199792227631,2016-01-06 22:34:08
-74.005,40.72,-73.97,40.76,16.707636363816878,2016-01-06 22:35:38
-74.005,40.72,-73.99,40.725,9.45085339999065,2016-01-06 23:53:23
-73.98,40.745,-73.97,40.755,9.137609799592397,2016-01-06 22:13:03
-73.98,40.745,-73.98,40.78,14.300613496934025,2016-01-06 21:37:41
-73.98,40.745,-74.005,40.735,11.082275970165599,2016-01-06 22:01:41
-73.98,40.745,-73.965,40.805,18.561160256899353,2016-01-06 22:26:56
-73.98,40.745,-73.98,40.75,13.779310344834636,2016-01-06 21:37:13
-74.0,40.74,-73.995,40.730000000000004,8.65841845778508,2016-01-06 21:10:33
-74.0,40.74,-73.99,40.735,15.729426638407448,2016-01-06 23:00:57
-74.0,40.74,-73.985,40.765,13.715360407626791,2016-01-06 23:48:42
-74.0,40.74,-74.005,40.725,17.104850684690245,2016-01-06 21:15:40
-74.0,40.74,-73.985,40.74,17.48201438848987,2016-01-06 22:50:45
-74.0,40.74,-74.01,40.725,16.222942937429593,2016-01-06 22:18:22
-74.0,40.74,-73.995,40.75,12.794932913878247,2016-01-06 21:16:51
-74.0,40.74,-73.99,40.730000000000004,12.516969141528744,2016-01-06 21:10:39
-74.0,40.74,-74.0,40.755,12.158215010142449,2016-01-06 23:05:38
-74.0,40.74,-74.015,40.71,18.193638784719088,2016-01-06 22:47:59
-73.99,40.74,-74.0,40.725,13.465683861107568,2016-01-06 22:19:23
-73.99,40.74,-73.98,40.78,17.20366330421311,2016-01-06 23:51:14
-73.99,40.74,-73.98,40.74,11.868131868121074,2016-01-06 22:07:26
-73.99,40.74,-73.995,40.75,12.390495379249137,2016-01-06 21:32:47
-73.99,40.74,-73.965,40.76,14.66368374594367,2016-01-06 22:11:31
-73.99,40.74,-73.995,40.715,13.978589778391228,2016-01-06 21:30:43
-73.99,40.74,-73.96000000000001,40.775,17.450746641651847,2016-01-06 21:07:33
-73.99,40.74,-74.0,40.730000000000004,10.435039182897189,2016-01-06 21:31:15
-73.99,40.74,-73.97,40.755,18.821198307748375,2016-01-06 22:02:18
-74.0,40.725,-73.985,40.77,20.42454210047026,2016-01-06 23:29:52
-74.0,40.725,-74.005,40.730000000000004,7.499233698495072,2016-01-06 21:21:39
-74.0,40.725,-74.0,40.730000000000004,11.162011173190068,2016-01-06 21:03:17
-73.985,40.755,-73.985,40.77,12.974025974026466,2016-01-06 22:16:43
-73.985,40.755,-73.98,40.765,32.66585145437098,2016-01-06 22:33:14
-73.985,40.755,-73.96000000000001,40.775,16.094792909267735,2016-01-06 22:09:37
-73.985,40.755,-73.96000000000001,40.76,12.197049050489836,2016-01-06 22:13:07
-73.985,40.755,-73.995,40.74,15.277210837938183,2016-01-06 22:13:38
-73.985,40.755,-73.99,40.75,14.78297217576902,2016-01-06 21:31:44
-73.985,40.755,-73.955,40.775,16.470861357820905,2016-01-06 22:22:46
-73.985,40.755,-73.97500000000001,40.745,11.718620312454714,2016-01-06 22:46:43
-73.985,40.755,-74.01,40.705,13.740893537217064,2016-01-06 21:34:29
-73.985,40.755,-74.0,40.74,11.982471235639943,2016-01-06 22:16:22
-73.985,40.755,-74.015,40.71,16.352726480927277,2016-01-06 21:25:17
-73.985,40.755,-74.0,40.725,17.45705421853613,2016-01-06 22:59:06
-73.985,40.755,-73.94500000000001,40.78,17.352519279384424,2016-01-06 22:22:59
-73.995,40.74,-73.98,40.77,16.626834416369242,2016-01-06 21:14:16
-73.995,40.74,-73.98,40.725,14.370039992089614,2016-01-06 22:25:50
-73.995,40.74,-73.97500000000001,40.755,16.942690991044124,2016-01-06 23:46:23
-73.995,40.74,-74.005,40.74,20.12422360246617,2016-01-06 22:53:49
-73.995,40.74,-73.985,40.765,22.25057454012585,2016-01-06 22:23:09
-73.995,40.74,-73.985,40.730000000000004,14.698498049052326,2016-01-06 23:01:32
-73.995,40.74,-73.985,40.755,16.90728544347501,2016-01-06 21:27:07
-73.995,40.74,-73.985,40.74,14.59459459460206,2016-01-06 21:45:26
-73.995,40.74,-73.95,40.775,20.36651087891814,2016-01-06 23:25:23
-73.98,40.77,-73.965,40.79,24.9431943423418,2016-01-06 21:30:50
-73.98,40.77,-73.97,40.79,17.966218299907645,2016-01-06 21:21:58
-73.98,40.77,-73.97500000000001,40.765,17.0346831694292,2016-01-06 22:48:36
-73.98,40.77,-73.99,40.725,16.77829249264222,2016-01-06 22:38:12
-73.98,40.77,-73.96000000000001,40.800000000000004,28.508937379578807,2016-01-06 22:06:25
-73.98,40.77,-73.98,40.74,18.302290076336572,2016-01-06 23:07:57
-73.98,40.77,-73.97500000000001,40.795,21.858529156705213,2016-01-06 22:11:28
-73.98,40.77,-73.96000000000001,40.765,23.06473695482686,2016-01-06 22:02:26
-73.98,40.77,-73.96000000000001,40.775,13.296142479839725,2016-01-06 22:46:14
-73.98,40.77,-73.99,40.775,15.411017192263943,2016-01-06 23:35:34
-73.98,40.77,-74.005,40.76,16.33282986561703,2016-01-06 22:52:41
-73.98,40.77,-73.97,40.765,12.27910079514388,2016-01-06 21:06:59
-73.98,40.77,-73.97500000000001,40.775,11.799253021016533,2016-01-06 22:51:18
-73.98,40.77,-74.015,40.705,22.107304570428813,2016-01-06 23:40:36
-73.98,40.77,-73.98,40.78,15.310344827583162,2016-01-06 21:39:20
-73.995,40.745,-74.015,40.71,22.701374892696414,2016-01-06 21:52:14
-73.995,40.745,-74.0,40.75,10.37192402654762,2016-01-06 22:09:24
-73.995,40.745,-73.995,40.76,18.443076923077623,2016-01-06 23:04:06
-73.995,40.745,-73.995,40.755,9.186206896556424,2016-01-06 21:55:42
-73.995,40.745,-73.985,40.76,13.003122201756545,2016-01-06 23:06:39
-73.995,40.745,-73.97500000000001,40.755,12.562776391064828,2016-01-06 22:53:51
-73.995,40.745,-73.985,40.765,19.824792606800692,2016-01-06 22:49:54
-73.995,40.745,-73.985,40.725,11.60670899590265,2016-01-06 22:36:47
-73.995,40.745,-73.95,40.775,15.782280197378393,2016-01-06 21:26:31
-73.995,40.745,-73.98,40.730000000000004,20.360716294854665,2016-01-06 23:07:23
-73.97,40.75,-73.985,40.74,16.913626448084905,2016-01-06 21:52:00
-73.97,40.75,-73.965,40.755,17.26333663479067,2016-01-06 21:49:21
-73.97,40.75,-73.985,40.76,21.7711731442477,2016-01-06 23:26:28
-73.95,40.78,-73.95,40.77,19.21153846153464,2016-01-06 21:49:03
-73.95,40.78,-73.97500000000001,40.745,21.636206167720488,2016-01-06 23:21:09
-73.95,40.78,-73.95,40.775,10.978021978027595,2016-01-06 22:41:55
-73.95,40.78,-73.965,40.805,20.92173621502392,2016-01-06 21:53:30
-73.99,40.725,-74.01,40.715,19.322442875603336,2016-01-06 23:35:19
-73.99,40.725,-73.985,40.745,16.675943570952192,2016-01-06 22:36:10
-73.99,40.725,-73.985,40.765,14.092881447000552,2016-01-06 21:00:20
-73.99,40.725,-73.97500000000001,40.75,21.9554188343393,2016-01-06 21:56:40
-73.99,40.725,-73.98,40.735,41.8249944484993,2016-01-06 23:41:04
-73.99,40.725,-74.005,40.730000000000004,10.163780445637915,2016-01-06 22:03:06
-73.99,40.725,-73.95,40.785000000000004,25.519236081345824,2016-01-06 21:13:52
-73.99,40.725,-73.965,40.76,27.722548897568508,2016-01-06 23:34:08
-73.99,40.725,-73.98,40.725,20.249999999981583,2016-01-06 23:58:39
-73.99,40.725,-73.96000000000001,40.77,24.568399160044365,2016-01-06 21:22:14
-73.99,40.725,-73.985,40.735,17.043052932715295,2016-01-06 23:24:40
-73.99,40.725,-73.99,40.76,13.010232558138268,2016-01-06 21:11:31
-74.01,40.715,-73.98,40.765,21.00083540676314,2016-01-06 23:22:46
-74.0,40.730000000000004,-73.98,40.74,6.9021237470388,2016-01-06 22:30:59
-74.0,40.730000000000004,-73.985,40.730000000000004,15.331230283912252,2016-01-06 22:09:18
-74.0,40.730000000000004,-73.985,40.76,13.213153397275422,2016-01-06 21:38:51
-74.0,40.730000000000004,-73.97,40.755,13.087682872367495,2016-01-06 22:07:24
-74.0,40.730000000000004,-74.01,40.715,23.09707130074722,2016-01-06 22:13:17
-74.0,40.730000000000004,-73.97500000000001,40.745,13.5986617516473,2016-01-06 23:59:19
-74.0,40.730000000000004,-73.99,40.730000000000004,12.806324110678489,2016-01-06 21:11:01
-74.0,40.730000000000004,-73.95,40.775,19.936694386706996,2016-01-06 22:54:40
-73.955,40.775,-73.97,40.75,16.606041749144545,2016-01-06 22:17:23
-73.955,40.775,-73.98,40.79,19.26693758695227,2016-01-06 23:40:58
-73.955,40.775,-74.005,40.735,17.600956824214887,2016-01-06 21:33:43
-73.955,40.775,-73.965,40.755,28.367713105117332,2016-01-06 21:24:53
-73.955,40.775,-73.955,40.78,8.466101694919585,2016-01-06 22:16:48
-73.955,40.775,-73.97500000000001,40.79,15.089131634764732,2016-01-06 23:40:59
-73.955,40.775,-73.955,40.77,12.566037735837629,2016-01-06 21:51:36
-73.97500000000001,40.745,-73.97500000000001,40.75,1.8551532033435676,2016-01-06 22:32:59
-73.97500000000001,40.745,-73.94500000000001,40.78,23.39550648661698,2016-01-06 21:37:28
-73.97500000000001,40.745,-73.995,40.725,18.24281672754207,2016-01-06 21:28:33
-73.97500000000001,40.745,-73.985,40.725,31.13279705398534,2016-01-06 23:45:35
-73.97500000000001,40.745,-73.775,40.645,28.417478510583315,2016-01-06 22:22:08
-73.97500000000001,40.745,-73.965,40.76,37.85353352066905,2016-01-06 21:32:14
-73.985,40.77,-73.965,40.76,15.696994830897497,2016-01-06 21:40:39
-73.985,40.77,-73.97,40.76,9.591263778489921,2016-01-06 21:00:28
-73.985,40.77,-73.98,40.755,9.552401228527014,2016-01-06 22:42:09
-73.985,40.77,-73.985,40.75,18.629370629373543,2016-01-06 22:38:06
-73.985,40.77,-73.94500000000001,40.78,16.030810082077252,2016-01-06 22:52:45
-73.985,40.77,-73.98,40.77,10.657894736832413,2016-01-06 22:13:50
-73.985,40.77,-73.96000000000001,40.77,15.547024952010052,2016-01-06 22:43:07
-73.965,40.76,-73.955,40.77,17.43889599040854,2016-01-06 21:56:38
-73.965,40.76,-73.95,40.775,17.780441188368947,2016-01-06 22:58:12
-73.965,40.76,-73.97500000000001,40.745,20.710139920122888,2016-01-06 22:07:05
-73.965,40.76,-73.97,40.765,7.455759879953071,2016-01-06 22:08:03
-73.98,40.765,-73.97,40.75,11.432275224363137,2016-01-06 21:28:32
-73.98,40.765,-73.95,40.78,22.612997503917622,2016-01-06 23:12:09
-73.98,40.765,-73.965,40.77,15.275216541845355,2016-01-06 22:01:03
-73.98,40.765,-73.985,40.775,9.039606691775617,2016-01-06 22:40:44
-73.98,40.765,-73.985,40.76,17.498211963155168,2016-01-06 23:13:08
-73.98,40.765,-73.99,40.755,16.279982016346246,2016-01-06 21:11:12
-73.98,40.765,-73.965,40.800000000000004,19.874286040500785,2016-01-06 23:02:45
-73.98,40.765,-73.99,40.75,21.226280478873022,2016-01-06 22:56:14
-73.98,40.765,-73.98,40.74,16.37704918032694,2016-01-06 22:44:29
-73.98,40.765,-73.96000000000001,40.76,13.810657158287366,2016-01-06 22:49:04
-73.98,40.765,-73.96000000000001,40.78,16.910233728609175,2016-01-06 21:27:31
-73.98,40.765,-73.99,40.76,13.741953958450123,2016-01-06 22:35:08
-73.98,40.765,-73.97500000000001,40.765,8.099999999992633,2016-01-06 23:23:06
-73.98,40.765,-74.0,40.735,14.684560417498567,2016-01-06 21:30:53
-73.98,40.765,-73.995,40.76,11.599722936853867,2016-01-06 21:07:11
-73.955,40.77,-73.985,40.77,11.516587677725553,2016-01-06 22:46:35
-73.955,40.77,-73.96000000000001,40.78,12.757078082777218,2016-01-06 21:52:07
-73.955,40.77,-73.985,40.765,12.116270431847102,2016-01-06 22:05:23
-73.955,40.77,-73.99,40.735,24.299136450861077,2016-01-06 21:36:05
-73.965,40.775,-73.98,40.765,14.76964563072203,2016-01-06 22:24:52
-73.965,40.775,-73.97,40.75,13.075580102783608,2016-01-06 21:19:54
-73.965,40.775,-73.98,40.745,11.999700534262773,2016-01-06 21:45:40
-73.98,40.785000000000004,-74.005,40.76,29.296550781138368,2016-01-06 23:54:45
-73.98,40.785000000000004,-73.955,40.765,15.848215302030027,2016-01-06 22:35:35
-73.98,40.785000000000004,-73.965,40.795,17.00505145591239,2016-01-06 22:09:50
-73.98,40.785000000000004,-73.99,40.775,17.0346831694292,2016-01-06 21:43:57
-73.955,40.765,-73.95,40.775,31.705091117477718,2016-01-06 21:16:28
-73.955,40.765,-73.965,40.765,15.576923076931045,2016-01-06 21:39:03
-73.955,40.765,-73.98,40.785000000000004,20.802593394620764,2016-01-06 21:19:31
-73.955,40.765,-73.965,40.76,11.858321640170102,2016-01-06 22:02:51
-73.955,40.765,-73.99,40.775,13.19809118086177,2016-01-06 21:10:44
-73.955,40.765,-73.965,40.805,18.263239431573286,2016-01-06 22:39:00
-73.775,40.645,-73.98,40.765,29.49973305289592,2016-01-06 21:23:23
-73.775,40.645,-73.97500000000001,40.79,35.596670444194864,2016-01-06 22:18:09
-73.97500000000001,40.74,-73.995,40.755,10.596809131253288,2016-01-06 21:51:11
-73.97500000000001,40.74,-73.985,40.75,7.565403407596197,2016-01-06 21:38:47
-73.995,40.72,-73.99,40.74,22.1590663211938,2016-01-06 22:12:54
-73.995,40.72,-73.99,40.735,26.198568770226835,2016-01-06 22:30:31
-73.995,40.72,-73.995,40.74,11.892857142859002,2016-01-06 23:11:37
-73.995,40.72,-74.0,40.76,17.293740419354823,2016-01-06 23:24:41
-73.98,40.755,-73.955,40.78,20.84470955092453,2016-01-06 21:46:24
-73.98,40.755,-73.95,40.775,8.355735775149515,2016-01-06 22:26:56
-73.98,40.755,-73.96000000000001,40.77,18.200292796564923,2016-01-06 23:37:44
-73.98,40.755,-73.94500000000001,40.78,19.13008370466816,2016-01-06 22:36:23
-73.98,40.755,-73.955,40.77,13.691043964641356,2016-01-06 22:04:27
-73.98,40.755,-74.0,40.755,16.15960099750302,2016-01-06 23:26:32
-73.98,40.755,-73.97500000000001,40.755,6.159695817484892,2016-01-06 21:59:16
-73.98,40.755,-73.995,40.74,23.890747602947748,2016-01-06 23:26:56
-73.875,40.775,-73.995,40.745,25.79974380996938,2016-01-06 21:57:30
-73.875,40.775,-73.98,40.74,41.00637840887445,2016-01-06 23:53:57
-73.875,40.775,-73.98,40.76,27.723922341209775,2016-01-06 21:17:28
-73.875,40.775,-73.965,40.795,20.210809541638497,2016-01-06 22:08:46
-73.875,40.775,-73.97,40.755,32.482774484218524,2016-01-06 23:39:46
-73.875,40.775,-73.995,40.72,44.00188926429253,2016-01-06 21:40:15
-73.875,40.775,-73.995,40.755,26.182652991246673,2016-01-06 21:13:07
-73.875,40.775,-73.97500000000001,40.76,21.66323505273174,2016-01-06 22:17:18
-73.985,40.75,-73.985,40.765,17.946107784431817,2016-01-06 22:12:47
-73.985,40.75,-73.96000000000001,40.76,12.72120410659854,2016-01-06 22:56:47
-73.985,40.75,-73.98,40.76,20.532820914176046,2016-01-06 22:41:35
-73.985,40.75,-73.995,40.76,9.580026661393509,2016-01-06 22:25:34
-73.985,40.75,-73.99,40.775,13.316446052045412,2016-01-06 21:16:01
-73.985,40.75,-73.97,40.75,10.995475113122588,2016-01-06 21:27:35
-73.985,40.75,-73.965,40.765,13.83564577795296,2016-01-06 22:06:03
-73.985,40.75,-73.97500000000001,40.76,19.124439840763618,2016-01-06 23:35:33
-73.94500000000001,40.78,-73.96000000000001,40.765,17.945840641284008,2016-01-06 21:44:00
-73.94500000000001,40.78,-73.95,40.785000000000004,10.94569003652685,2016-01-06 21:32:21
-73.94500000000001,40.78,-73.98,40.765,12.369022885725085,2016-01-06 22:15:35
-73.94500000000001,40.78,-73.955,40.775,23.210495405431,2016-01-06 21:31:41
-73.95,40.785000000000004,-73.965,40.795,22.47096085245566,2016-01-06 22:12:33
-73.865,40.77,-73.985,40.745,36.36134592602584,2016-01-06 22:00:14
-73.865,40.77,-73.96000000000001,40.765,22.547353217600843,2016-01-06 22:57:34
-73.865,40.77,-73.97500000000001,40.755,33.61909416511245,2016-01-06 21:23:58
-73.865,40.77,-73.99,40.765,21.80067422035429,2016-01-06 21:56:58
-73.865,40.77,-73.99,40.745,24.56649455399963,2016-01-06 22:26:49
-73.995,40.75,-73.98,40.75,14.086956521739664,2016-01-06 23:08:32
-73.995,40.75,-73.985,40.775,19.3056455568739,2016-01-06 21:34:39
-73.995,40.75,-73.985,40.75,11.654676258998768,2016-01-06 21:38:08
-73.995,40.75,-74.005,40.76,16.922612885412544,2016-01-06 21:35:51
-73.995,40.75,-73.99,40.76,18.11719492428025,2016-01-06 21:25:50
-73.995,40.75,-73.97,40.795,22.184620670050702,2016-01-06 21:53:59
