id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,traffic_from_avg,traffic_into_avg
id1418464,1,2016-01-04 08:24:44,2016-01-04 08:29:14,1,-73.99,40.745,-73.98,40.755,N,270,270.0,0.0
id3570362,1,2016-01-04 08:38:40,2016-01-04 08:55:00,1,-73.985,40.735,-74.015,40.715,N,980,980.0,0.0
id2725114,1,2016-01-04 09:05:50,2016-01-04 09:18:16,1,-73.96000000000001,40.77,-73.97500000000001,40.755,N,746,746.0,0.0
id1130895,1,2016-01-04 08:18:12,2016-01-04 08:38:00,1,-73.99,40.75,-73.955,40.765,N,1188,1188.0,0.0
id2538589,2,2016-01-04 08:33:09,2016-01-04 08:37:24,1,-74.005,40.75,-73.995,40.745,N,255,255.0,0.0
id1764322,1,2016-01-04 08:59:24,2016-01-04 09:13:33,2,-73.79,40.645,-73.83500000000001,40.675000000000004,N,849,849.0,0.0
id0636838,2,2016-01-04 08:55:28,2016-01-04 09:00:17,1,-73.97,40.755,-73.97500000000001,40.755,N,289,289.0,0.0
id0558538,1,2016-01-04 09:08:53,2016-01-04 09:12:31,1,-73.985,40.75,-73.99,40.745,N,218,218.0,0.0
id3490820,1,2016-01-04 09:09:33,2016-01-04 09:22:15,1,-73.775,40.645,-73.735,40.660000000000004,N,762,762.0,0.0
id1995870,1,2016-01-04 08:10:13,2016-01-04 08:27:17,1,-73.97500000000001,40.75,-74.01,40.7,N,1024,1024.0,0.0
id1169601,1,2016-01-04 08:46:39,2016-01-04 09:00:27,1,-73.96000000000001,40.765,-73.98,40.76,N,828,828.0,0.0
id1917015,2,2016-01-04 09:02:58,2016-01-04 09:16:51,5,-73.96000000000001,40.78,-73.97,40.76,N,833,833.0,0.0
id3292670,2,2016-01-04 09:17:54,2016-01-04 09:24:50,1,-73.965,40.795,-73.98,40.785000000000004,N,416,416.0,0.0
id3544748,2,2016-01-04 08:27:12,2016-01-04 08:32:28,6,-73.95,40.79,-73.955,40.78,N,316,316.0,0.0
id0268527,2,2016-01-04 09:27:09,2016-01-04 09:32:28,1,-73.99,40.735,-73.98,40.74,N,319,319.0,0.0
id3224658,1,2016-01-04 09:06:18,2016-01-04 09:20:52,1,-74.005,40.75,-73.98,40.765,N,874,874.0,0.0
id1937144,1,2016-01-04 09:06:18,2016-01-04 09:27:07,1,-73.965,40.77,-73.94,40.84,N,1249,1249.0,0.0
id2095458,1,2016-01-04 09:23:41,2016-01-04 09:26:50,1,-73.985,40.725,-73.985,40.730000000000004,N,189,189.0,0.0
id2178460,2,2016-01-04 08:51:57,2016-01-04 08:58:15,1,-74.0,40.745,-74.0,40.76,N,378,378.0,0.0
id0976738,2,2016-01-04 08:39:47,2016-01-04 08:59:19,1,-73.99,40.755,-73.97500000000001,40.755,N,1172,1172.0,0.0
id0921657,2,2016-01-04 08:04:56,2016-01-04 08:15:55,1,-73.96000000000001,40.76,-73.97,40.745,N,659,659.0,0.0
id0991259,2,2016-01-04 08:27:21,2016-01-04 08:53:31,5,-73.965,40.755,-74.005,40.74,N,1570,1570.0,0.0
id3876464,1,2016-01-04 08:02:31,2016-01-04 08:21:25,1,-74.01,40.74,-73.97500000000001,40.755,N,1134,1134.0,0.0
id1404736,2,2016-01-04 08:39:53,2016-01-04 08:52:30,1,-73.98,40.775,-73.97,40.800000000000004,N,757,757.0,0.0
id1411478,2,2016-01-04 08:59:07,2016-01-04 09:19:58,5,-73.955,40.77,-74.015,40.715,N,1251,1251.0,0.0
id0147540,1,2016-01-04 09:11:15,2016-01-04 09:17:59,1,-73.97500000000001,40.755,-73.98,40.76,N,404,404.0,0.0
id1954090,2,2016-01-04 09:02:27,2016-01-04 09:14:43,1,-74.005,40.74,-73.985,40.745,N,736,736.0,0.0
id2418725,2,2016-01-04 08:21:21,2016-01-04 08:29:10,1,-73.98,40.74,-73.97,40.745,N,469,469.0,0.0
id1999643,1,2016-01-04 08:02:55,2016-01-04 08:17:00,1,-73.97500000000001,40.79,-73.94,40.84,N,845,845.0,0.0
id1276372,1,2016-01-04 09:22:38,2016-01-04 10:21:29,1,-73.775,40.645,-73.9,40.86,N,3531,3531.0,0.0
id3544210,1,2016-01-04 08:48:34,2016-01-04 09:03:09,1,-73.985,40.755,-73.97,40.75,N,875,875.0,0.0
id1578972,1,2016-01-04 08:29:01,2016-01-04 08:32:24,1,-73.98,40.78,-73.98,40.785000000000004,N,203,203.0,0.0
id1911744,2,2016-01-04 09:11:17,2016-01-04 09:30:03,1,-74.0,40.725,-74.01,40.705,N,1126,1126.0,0.0
id2323281,1,2016-01-04 08:37:41,2016-01-04 08:52:38,1,-73.955,40.785000000000004,-73.97,40.76,N,897,897.0,0.0
id1155724,1,2016-01-04 08:42:34,2016-01-04 08:52:55,1,-73.98,40.745,-74.0,40.730000000000004,N,621,621.0,0.0
id2245542,2,2016-01-04 08:03:32,2016-01-04 08:10:19,6,-74.005,40.730000000000004,-73.985,40.74,N,407,407.0,0.0
id2954756,1,2016-01-04 08:03:02,2016-01-04 08:11:15,1,-74.01,40.705,-74.005,40.725,N,493,493.0,0.0
id2856591,2,2016-01-04 08:45:10,2016-01-04 08:57:20,2,-73.955,40.78,-73.97500000000001,40.765,N,730,730.0,0.0
id3224416,1,2016-01-04 09:09:43,2016-01-04 09:25:29,1,-73.97500000000001,40.79,-73.955,40.77,N,946,946.0,0.0
id0729185,2,2016-01-04 08:31:15,2016-01-04 08:48:04,2,-74.005,40.72,-73.97500000000001,40.755,N,1009,1009.0,0.0
id1416616,2,2016-01-04 08:30:31,2016-01-04 08:40:53,1,-74.005,40.745,-73.985,40.74,N,622,622.0,0.0
id0804069,1,2016-01-04 08:39:03,2016-01-04 08:46:05,1,-73.985,40.755,-74.0,40.76,N,422,422.0,0.0
id0294849,2,2016-01-04 08:32:43,2016-01-04 08:40:08,5,-73.98,40.745,-73.97,40.76,N,445,445.0,0.0
id3731777,1,2016-01-04 09:24:16,2016-01-04 09:32:19,1,-73.995,40.76,-73.99,40.77,N,483,483.0,0.0
id0058049,2,2016-01-04 08:27:09,2016-01-04 08:36:39,2,-74.005,40.735,-73.99,40.745,N,570,570.0,0.0
id1084148,1,2016-01-04 09:17:59,2016-01-04 09:28:23,1,-73.97500000000001,40.775,-73.97500000000001,40.755,N,624,624.0,0.0
id0664099,2,2016-01-04 09:28:36,2016-01-04 10:00:51,5,-73.865,40.77,-73.98,40.72,N,1935,1935.0,0.0
id1398212,2,2016-01-04 09:14:06,2016-01-04 09:18:06,1,-73.96000000000001,40.775,-73.97,40.76,N,240,240.0,0.0
id0547365,2,2016-01-04 08:46:00,2016-01-04 08:56:12,5,-74.0,40.735,-73.97500000000001,40.755,N,612,612.0,0.0
id1449795,1,2016-01-04 09:22:51,2016-01-04 09:41:45,1,-73.95,40.775,-73.98,40.765,N,1134,1134.0,0.0
id2061964,1,2016-01-04 08:55:37,2016-01-04 09:03:33,1,-73.985,40.735,-73.985,40.74,N,476,476.0,0.0
id2260936,2,2016-01-04 08:05:33,2016-01-04 08:11:15,1,-73.995,40.765,-73.985,40.76,N,342,342.0,0.0
id3420015,2,2016-01-04 08:22:26,2016-01-04 08:34:36,2,-74.0,40.755,-73.99,40.74,N,730,730.0,0.0
id2126286,2,2016-01-04 08:55:47,2016-01-04 08:58:29,1,-73.98,40.765,-73.99,40.77,N,162,162.0,0.0
id1973389,2,2016-01-04 08:08:20,2016-01-04 08:32:42,1,-73.93,40.765,-73.995,40.77,N,1462,1462.0,0.0
id0696368,2,2016-01-04 09:27:42,2016-01-04 09:32:29,1,-73.95,40.77,-73.955,40.765,N,287,287.0,0.0
id2447171,1,2016-01-04 08:34:50,2016-01-04 08:41:51,1,-73.995,40.735,-73.99,40.75,N,421,421.0,0.0
id3258318,2,2016-01-04 09:15:46,2016-01-04 09:26:48,2,-73.955,40.775,-73.97,40.76,N,662,662.0,0.0
id0668492,2,2016-01-04 08:28:11,2016-01-04 08:45:09,1,-74.005,40.735,-73.97500000000001,40.765,N,1018,1018.0,0.0
id1615220,2,2016-01-04 08:21:48,2016-01-04 08:41:19,1,-73.965,40.79,-73.97,40.76,N,1171,1171.0,0.0
id3531992,1,2016-01-04 09:14:01,2016-01-04 09:23:20,1,-73.995,40.74,-73.98,40.76,N,559,559.0,0.0
id3832982,2,2016-01-04 08:48:56,2016-01-04 08:57:47,3,-73.99,40.74,-73.98,40.755,N,531,531.0,0.0
id3182907,2,2016-01-04 08:16:50,2016-01-04 08:29:31,1,-73.995,40.69,-74.0,40.725,N,761,761.0,0.0
id3268841,1,2016-01-04 08:24:44,2016-01-04 08:44:29,1,-73.955,40.775,-73.93,40.765,N,1185,1185.0,0.0
id2238073,2,2016-01-04 08:10:07,2016-01-04 08:17:02,2,-73.99,40.75,-73.99,40.735,N,415,415.0,0.0
id0593282,2,2016-01-04 09:18:35,2016-01-04 09:36:15,1,-74.01,40.71,-74.005,40.74,N,1060,1060.0,0.0
id2499647,2,2016-01-04 08:51:02,2016-01-04 08:56:59,1,-73.97,40.76,-73.965,40.775,N,357,357.0,0.0
id1290583,2,2016-01-04 09:12:10,2016-01-04 09:15:25,1,-73.985,40.77,-73.99,40.76,N,195,195.0,0.0
id3875981,2,2016-01-04 09:28:58,2016-01-04 09:44:28,5,-73.965,40.755,-73.98,40.775,N,930,930.0,0.0
id0790473,1,2016-01-04 08:26:55,2016-01-04 08:36:00,1,-73.98,40.77,-73.98,40.755,N,545,545.0,0.0
id0934945,1,2016-01-04 08:03:01,2016-01-04 08:08:50,1,-73.985,40.735,-73.98,40.725,N,349,349.0,0.0
id0874926,1,2016-01-04 08:52:04,2016-01-04 09:14:23,1,-73.99,40.75,-73.955,40.785000000000004,N,1339,1339.0,0.0
id2822719,2,2016-01-04 09:06:12,2016-01-04 09:21:29,5,-73.98,40.745,-74.005,40.730000000000004,N,917,917.0,0.0
id0353732,1,2016-01-04 09:16:23,2016-01-04 09:21:30,1,-73.97500000000001,40.765,-73.98,40.755,N,307,307.0,0.0
id0634212,2,2016-01-04 09:18:53,2016-01-04 09:54:59,5,-73.875,40.775,-73.98,40.730000000000004,N,2166,2166.0,0.0
id2172290,2,2016-01-04 09:17:59,2016-01-04 09:29:04,3,-73.985,40.76,-73.97,40.75,N,665,665.0,0.0
id3650362,2,2016-01-04 08:50:53,2016-01-04 08:54:42,1,-74.0,40.74,-74.005,40.730000000000004,N,229,229.0,0.0
id1719547,2,2016-01-04 09:01:15,2016-01-04 09:10:10,5,-73.985,40.735,-74.0,40.74,N,535,535.0,0.0
id0430233,2,2016-01-04 08:28:16,2016-01-04 08:33:30,3,-73.98,40.745,-73.985,40.735,N,314,314.0,0.0
id0368969,2,2016-01-04 08:11:55,2016-01-04 08:14:11,1,-73.98,40.745,-73.985,40.74,N,136,136.0,0.0
id1758510,2,2016-01-04 09:05:23,2016-01-04 09:28:10,2,-74.005,40.75,-73.97,40.765,N,1367,1367.0,0.0
id1326748,2,2016-01-04 09:04:54,2016-01-04 09:15:21,1,-73.96000000000001,40.765,-73.97,40.76,N,627,627.0,0.0
id0260014,2,2016-01-04 08:35:41,2016-01-04 08:41:53,2,-73.98,40.765,-73.97500000000001,40.755,N,372,372.0,0.0
id3529213,1,2016-01-04 09:22:32,2016-01-04 09:30:21,1,-73.99,40.75,-73.995,40.74,N,469,469.0,0.0
id3308686,2,2016-01-04 09:28:57,2016-01-04 09:34:14,1,-73.98,40.765,-73.97500000000001,40.755,N,317,317.0,0.0
id1112955,1,2016-01-04 08:53:44,2016-01-04 09:02:17,1,-73.955,40.775,-73.97,40.765,N,513,513.0,0.0
id3111608,2,2016-01-04 08:57:32,2016-01-04 09:05:15,2,-73.955,40.765,-73.97,40.77,N,463,463.0,0.0
id0547872,1,2016-01-04 08:41:06,2016-01-04 09:14:21,1,-73.985,40.735,-73.785,40.645,N,1995,1995.0,0.0
id1279543,1,2016-01-04 08:48:17,2016-01-04 08:55:41,1,-73.99,40.75,-74.005,40.730000000000004,N,444,444.0,0.0
id1349521,1,2016-01-04 08:00:03,2016-01-04 08:07:39,1,-73.995,40.730000000000004,-73.98,40.735,N,456,456.0,0.0
id3579003,2,2016-01-04 09:26:16,2016-01-04 09:39:02,5,-73.955,40.775,-73.97,40.76,N,766,766.0,0.0
id2440925,1,2016-01-04 08:23:40,2016-01-04 08:28:12,1,-73.97500000000001,40.755,-73.985,40.76,N,272,272.0,0.0
id3650073,2,2016-01-04 08:42:51,2016-01-04 08:57:47,1,-73.97500000000001,40.75,-73.96000000000001,40.775,N,896,896.0,0.0
id3596418,1,2016-01-04 08:09:21,2016-01-04 08:30:19,1,-73.93,40.765,-73.965,40.715,N,1258,1258.0,0.0
id3870283,1,2016-01-04 08:54:38,2016-01-04 09:16:20,1,-74.015,40.705,-73.97500000000001,40.755,N,1302,1302.0,0.0
id0915019,2,2016-01-04 08:09:19,2016-01-04 08:14:57,1,-73.98,40.775,-73.97,40.765,N,338,338.0,0.0
id3500321,2,2016-01-04 09:11:30,2016-01-04 09:18:19,1,-73.98,40.745,-73.98,40.755,N,409,409.0,0.0
id1937355,2,2016-01-04 08:31:45,2016-01-04 08:39:00,3,-74.01,40.71,-74.0,40.72,N,435,435.0,0.0
id1938438,2,2016-01-04 08:35:34,2016-01-04 08:42:16,1,-73.97500000000001,40.75,-73.97,40.76,N,402,402.0,0.0
id1758772,2,2016-01-04 09:02:07,2016-01-04 09:17:40,1,-73.97500000000001,40.76,-73.985,40.72,N,933,933.0,0.0
id1895824,1,2016-01-04 08:46:43,2016-01-04 08:55:43,1,-73.98,40.745,-74.0,40.74,N,540,540.0,0.0
id2759147,2,2016-01-04 08:07:07,2016-01-04 08:18:50,1,-73.95,40.77,-73.97,40.765,N,703,703.0,0.0
id1914726,2,2016-01-04 08:23:11,2016-01-04 08:33:08,5,-73.98,40.765,-73.97500000000001,40.75,N,597,597.0,0.0
id2102169,2,2016-01-04 09:28:01,2016-01-04 09:35:26,1,-73.955,40.78,-73.96000000000001,40.775,N,445,445.0,0.0
id3347455,1,2016-01-04 08:54:24,2016-01-04 09:05:39,1,-73.98,40.745,-74.005,40.76,N,675,675.0,0.0
id3559959,1,2016-01-04 08:54:20,2016-01-04 09:09:24,1,-73.955,40.78,-73.97500000000001,40.76,N,904,904.0,0.0
id1669573,1,2016-01-04 08:08:38,2016-01-04 08:12:41,1,-73.995,40.75,-73.995,40.74,N,243,243.0,0.0
id1532503,1,2016-01-04 09:16:09,2016-01-04 09:46:20,2,-73.985,40.77,-73.995,40.695,N,1811,1811.0,0.0
id2374640,2,2016-01-04 08:54:27,2016-01-04 09:09:50,1,-73.955,40.785000000000004,-73.97,40.76,N,923,923.0,0.0
id2040606,2,2016-01-04 08:43:55,2016-01-04 09:27:11,2,-73.84,40.745,-73.99,40.755,N,2596,2596.0,0.0
id0408755,1,2016-01-04 09:11:03,2016-01-04 09:30:39,1,-73.955,40.77,-74.015,40.7,N,1176,1176.0,0.0
id2726680,2,2016-01-04 09:04:48,2016-01-04 09:09:50,1,-73.995,40.75,-74.005,40.75,N,302,302.0,0.0
id1748159,2,2016-01-04 08:55:36,2016-01-04 09:12:44,1,-73.96000000000001,40.76,-74.0,40.72,N,1028,1028.0,0.0
id1702371,1,2016-01-04 09:13:44,2016-01-04 09:17:15,1,-73.985,40.735,-73.99,40.735,N,211,211.0,0.0
id2503958,2,2016-01-04 08:56:57,2016-01-04 09:07:10,2,-73.99,40.72,-74.0,40.735,N,613,613.0,0.0
id1819371,2,2016-01-04 08:51:28,2016-01-04 08:55:21,1,-73.99,40.75,-73.995,40.735,N,233,233.0,0.0
id2973844,2,2016-01-04 09:09:05,2016-01-04 09:15:55,1,-73.98,40.775,-73.98,40.76,N,410,410.0,0.0
id2167344,1,2016-01-04 09:25:34,2016-01-04 09:28:11,1,-73.97,40.755,-73.965,40.755,N,157,157.0,0.0
id3679531,1,2016-01-04 09:06:52,2016-01-04 09:13:35,1,-73.99,40.755,-73.98,40.76,N,403,403.0,0.0
id2348705,2,2016-01-04 09:12:45,2016-01-04 09:22:27,1,-73.985,40.735,-73.97,40.755,N,582,582.0,0.0
id3383873,2,2016-01-04 09:04:19,2016-01-04 09:09:04,1,-74.01,40.715,-74.0,40.72,N,285,285.0,0.0
id0033323,1,2016-01-04 08:01:49,2016-01-04 08:15:43,2,-73.995,40.730000000000004,-73.97500000000001,40.735,N,834,834.0,0.0
id2052997,2,2016-01-04 09:13:29,2016-01-04 09:17:51,1,-73.99,40.775,-73.99,40.77,N,262,262.0,0.0
id2135761,2,2016-01-04 08:08:03,2016-01-04 08:10:53,1,-73.995,40.755,-73.995,40.76,N,170,170.0,0.0
id2930317,2,2016-01-04 09:23:48,2016-01-04 09:30:19,1,-73.98,40.75,-73.97500000000001,40.76,N,391,391.0,0.0
id3993551,2,2016-01-04 08:05:57,2016-01-04 08:15:18,1,-73.97,40.79,-73.95,40.785000000000004,N,561,561.0,0.0
id3016023,1,2016-01-04 08:33:24,2016-01-04 08:42:52,1,-74.005,40.735,-74.01,40.715,N,568,568.0,0.0
id0176597,2,2016-01-04 08:45:57,2016-01-04 08:53:45,3,-73.97,40.745,-73.98,40.755,N,468,468.0,0.0
id3677633,2,2016-01-04 08:59:31,2016-01-04 09:11:47,1,-73.925,40.76,-73.895,40.775,N,736,736.0,0.0
id1807050,2,2016-01-04 09:17:21,2016-01-04 09:44:39,1,-73.985,40.775,-73.97,40.765,N,1638,1638.0,0.0
id1811545,1,2016-01-04 08:26:30,2016-01-04 08:55:39,1,-73.97500000000001,40.79,-73.97500000000001,40.755,N,1749,1749.0,0.0
id0563647,2,2016-01-04 09:22:36,2016-01-04 09:47:23,1,-73.98,40.78,-73.98,40.745,N,1487,1487.0,0.0
id3604265,1,2016-01-04 08:57:09,2016-01-04 09:15:47,1,-73.97,40.745,-74.0,40.76,N,1118,1118.0,0.0
id2092885,2,2016-01-04 08:22:10,2016-01-04 08:33:21,1,-73.985,40.72,-73.97500000000001,40.75,N,671,671.0,0.0
id2247866,2,2016-01-04 09:19:47,2016-01-04 09:46:40,1,-73.91,40.875,-73.965,40.805,N,1613,1613.0,0.0
id2754066,2,2016-01-04 09:00:35,2016-01-04 09:08:11,1,-74.0,40.74,-74.0,40.72,N,456,456.0,0.0
id2030672,2,2016-01-04 08:16:15,2016-01-04 08:42:07,6,-73.955,40.765,-73.94,40.84,N,1552,1552.0,0.0
id0706543,2,2016-01-04 09:27:04,2016-01-04 09:31:32,2,-73.965,40.765,-73.965,40.775,N,268,268.0,0.0
id0985155,2,2016-01-04 09:07:17,2016-01-04 09:32:29,1,-73.955,40.745,-73.97500000000001,40.755,N,1512,1512.0,0.0
id1832710,2,2016-01-04 08:46:07,2016-01-04 09:04:49,6,-74.01,40.725,-73.985,40.77,N,1122,1122.0,0.0
id2766649,1,2016-01-04 08:54:17,2016-01-04 08:58:03,1,-73.98,40.78,-73.97,40.795,N,226,226.0,0.0
id1604780,1,2016-01-04 09:01:13,2016-01-04 09:12:13,1,-73.98,40.74,-73.99,40.75,N,660,660.0,0.0
id2397322,2,2016-01-04 09:09:13,2016-01-04 09:40:10,1,-73.935,40.75,-73.985,40.75,N,1857,1857.0,0.0
id0626993,1,2016-01-04 08:21:05,2016-01-04 08:26:17,1,-73.99,40.765,-73.97500000000001,40.755,N,312,312.0,0.0
id3878807,2,2016-01-04 08:39:18,2016-01-04 08:50:41,1,-73.99,40.745,-73.97500000000001,40.76,N,683,683.0,0.0
id3419604,1,2016-01-04 08:36:06,2016-01-04 08:47:04,1,-73.97500000000001,40.785000000000004,-73.98,40.76,N,658,658.0,0.0
id2911720,2,2016-01-04 09:22:34,2016-01-04 09:40:13,1,-73.965,40.79,-73.97,40.76,N,1059,1059.0,0.0
id3060764,1,2016-01-04 08:54:08,2016-01-04 08:57:39,1,-73.93,40.735,-73.92,40.74,N,211,211.0,0.0
id1306773,2,2016-01-04 09:07:45,2016-01-04 09:22:50,5,-73.97,40.77,-73.97,40.755,N,905,905.0,0.0
id1861444,1,2016-01-04 08:39:11,2016-01-04 08:39:21,1,-73.995,40.755,-73.995,40.755,N,10,10.0,10.0
id1557445,2,2016-01-04 08:09:14,2016-01-04 08:27:45,1,-73.99,40.76,-74.015,40.71,N,1111,1111.0,0.0
id0659335,1,2016-01-04 08:56:12,2016-01-04 09:12:33,1,-73.98,40.730000000000004,-74.005,40.705,N,981,981.0,0.0
id2544835,2,2016-01-04 08:05:16,2016-01-04 08:10:42,1,-73.98,40.74,-73.99,40.735,N,326,326.0,0.0
id0523849,1,2016-01-04 08:35:41,2016-01-04 08:43:07,1,-73.97500000000001,40.785000000000004,-73.985,40.77,N,446,446.0,0.0
id0746369,1,2016-01-04 08:56:46,2016-01-04 09:09:11,1,-73.96000000000001,40.775,-73.97500000000001,40.76,N,745,745.0,0.0
id0740824,2,2016-01-04 08:33:36,2016-01-04 08:39:41,1,-73.97,40.765,-73.97,40.765,N,365,365.0,365.0
id0430487,1,2016-01-04 08:46:33,2016-01-04 09:07:53,2,-74.005,40.72,-73.98,40.77,N,1280,1280.0,0.0
id0963401,2,2016-01-04 08:52:01,2016-01-04 09:04:28,5,-73.94500000000001,40.775,-73.965,40.765,N,747,747.0,0.0
id0132367,1,2016-01-04 08:53:47,2016-01-04 09:17:57,2,-74.01,40.72,-73.98,40.75,N,1450,1450.0,0.0
id1594180,1,2016-01-04 08:42:27,2016-01-04 08:57:54,1,-73.99,40.75,-73.97500000000001,40.76,N,927,927.0,0.0
id0213140,1,2016-01-04 08:22:51,2016-01-04 08:47:05,1,-73.95,40.83,-73.985,40.74,N,1454,1454.0,0.0
id0283086,2,2016-01-04 08:16:02,2016-01-04 08:22:40,3,-73.97500000000001,40.74,-73.97500000000001,40.755,N,398,398.0,0.0
id3050946,2,2016-01-04 08:54:08,2016-01-04 10:02:57,1,-73.78,40.645,-73.94500000000001,40.715,N,4129,4129.0,0.0
id0749596,2,2016-01-04 08:13:14,2016-01-04 08:15:44,2,-73.985,40.78,-73.98,40.785000000000004,N,150,150.0,0.0
id2693846,2,2016-01-04 08:42:46,2016-01-04 08:49:12,1,-73.97500000000001,40.75,-73.965,40.755,N,386,386.0,0.0
id3715772,1,2016-01-04 08:27:43,2016-01-04 08:40:27,1,-73.995,40.745,-73.98,40.725,N,764,764.0,0.0
id2039106,1,2016-01-04 08:11:34,2016-01-04 08:35:33,1,-73.98,40.735,-73.97500000000001,40.76,N,1439,1439.0,0.0
id0127790,2,2016-01-04 08:13:09,2016-01-04 08:22:57,6,-74.0,40.725,-74.0,40.725,N,588,588.0,588.0
id0816126,1,2016-01-04 09:22:28,2016-01-04 09:29:55,2,-73.98,40.77,-73.98,40.765,N,447,447.0,0.0
id0948587,2,2016-01-04 08:04:54,2016-01-04 08:16:47,1,-73.995,40.74,-73.97,40.775,N,713,713.0,0.0
id0257807,1,2016-01-04 09:28:42,2016-01-04 09:41:05,1,-74.005,40.75,-73.99,40.755,N,743,743.0,0.0
id2477564,1,2016-01-04 08:53:15,2016-01-04 09:16:53,2,-73.99,40.730000000000004,-73.99,40.755,N,1418,1418.0,0.0
id2682514,2,2016-01-04 08:19:03,2016-01-04 08:27:34,2,-73.965,40.775,-73.97500000000001,40.755,N,511,511.0,0.0
id2239470,1,2016-01-04 09:04:46,2016-01-04 09:18:26,1,-73.99,40.730000000000004,-74.005,40.75,N,820,820.0,0.0
id0013076,2,2016-01-04 08:19:02,2016-01-04 08:44:12,1,-73.98,40.77,-74.01,40.71,N,1510,1510.0,0.0
id3892238,2,2016-01-04 09:24:07,2016-01-04 09:38:46,1,-73.995,40.75,-73.97,40.78,N,879,879.0,0.0
id2750378,2,2016-01-04 08:25:38,2016-01-04 08:30:56,1,-73.985,40.755,-74.0,40.765,N,318,318.0,0.0
id0703537,1,2016-01-04 08:55:44,2016-01-04 09:31:55,1,-73.87,40.775,-73.99,40.75,N,2171,2171.0,0.0
id1949346,2,2016-01-04 09:09:33,2016-01-04 09:18:58,1,-73.98,40.775,-73.97,40.755,N,565,565.0,0.0
id0437189,2,2016-01-04 08:57:21,2016-01-04 09:01:51,2,-73.955,40.72,-73.965,40.715,N,270,270.0,0.0
id3977869,1,2016-01-04 08:47:34,2016-01-04 09:01:17,1,-73.99,40.755,-73.98,40.745,N,823,823.0,0.0
id3991728,1,2016-01-04 08:56:10,2016-01-04 09:06:15,1,-73.98,40.76,-73.985,40.745,N,605,605.0,0.0
id2778198,2,2016-01-04 08:36:14,2016-01-04 08:48:05,1,-73.98,40.72,-74.005,40.71,N,711,711.0,0.0
id0616867,2,2016-01-04 08:33:12,2016-01-04 08:37:09,1,-73.96000000000001,40.76,-73.955,40.765,N,237,237.0,0.0
id2260522,1,2016-01-04 09:22:39,2016-01-04 09:36:16,1,-73.955,40.765,-73.985,40.77,N,817,817.0,0.0
id3918942,1,2016-01-04 08:19:18,2016-01-04 08:21:51,1,-73.99,40.75,-73.99,40.74,N,153,153.0,0.0
id0400733,1,2016-01-04 08:10:34,2016-01-04 08:24:31,1,-73.96000000000001,40.765,-73.95,40.795,N,837,837.0,0.0
id1387248,1,2016-01-04 08:29:19,2016-01-04 08:46:05,1,-73.98,40.730000000000004,-74.0,40.72,N,1006,1006.0,0.0
id2930148,1,2016-01-04 09:11:04,2016-01-04 09:33:10,1,-74.01,40.730000000000004,-73.98,40.765,N,1326,1326.0,0.0
id3995631,2,2016-01-04 08:15:16,2016-01-04 08:19:10,6,-73.95,40.775,-73.95,40.77,N,234,234.0,0.0
id2663691,1,2016-01-04 09:06:40,2016-01-04 09:23:40,1,-73.955,40.79,-73.97500000000001,40.76,N,1020,1020.0,0.0
id1124368,1,2016-01-04 08:08:53,2016-01-04 08:44:39,1,-73.97,40.765,-73.94,40.845,N,2146,2146.0,0.0
id2598577,2,2016-01-04 08:04:29,2016-01-04 08:13:51,5,-73.985,40.74,-73.97,40.765,N,562,562.0,0.0
id1111552,2,2016-01-04 08:32:43,2016-01-04 08:39:58,1,-73.97500000000001,40.76,-73.965,40.77,N,435,435.0,0.0
id2494167,1,2016-01-04 08:39:12,2016-01-04 09:08:06,1,-73.995,40.74,-73.985,40.76,N,1734,1734.0,0.0
id1866170,1,2016-01-04 09:24:55,2016-01-04 09:36:44,1,-73.95,40.775,-73.97500000000001,40.755,N,709,709.0,0.0
id2967697,2,2016-01-04 08:03:42,2016-01-04 08:09:00,1,-73.98,40.78,-73.98,40.775,N,318,318.0,0.0
id2611497,1,2016-01-04 09:23:44,2016-01-04 09:27:59,1,-73.97500000000001,40.765,-73.985,40.765,N,255,255.0,0.0
id3201224,1,2016-01-04 08:38:41,2016-01-04 09:02:07,1,-73.875,40.775,-73.94,40.805,N,1406,1406.0,0.0
id2738974,2,2016-01-04 08:31:48,2016-01-04 08:41:38,1,-73.95,40.775,-73.97500000000001,40.755,N,590,590.0,0.0
id1761490,2,2016-01-04 08:59:25,2016-01-04 09:08:04,1,-73.96000000000001,40.765,-73.97,40.76,N,519,519.0,0.0
id3841610,2,2016-01-04 08:47:19,2016-01-04 09:09:00,6,-73.78,40.645,-73.905,40.660000000000004,N,1301,1301.0,0.0
id3071413,1,2016-01-04 09:10:12,2016-01-04 09:19:44,1,-73.99,40.76,-73.995,40.735,N,572,572.0,0.0
id1957389,2,2016-01-04 09:21:20,2016-01-04 09:41:34,1,-74.01,40.71,-74.01,40.72,N,1214,1214.0,0.0
id2254408,2,2016-01-04 09:23:22,2016-01-04 09:32:45,6,-73.99,40.77,-73.98,40.755,N,563,563.0,0.0
id3725690,2,2016-01-04 08:12:42,2016-01-04 08:28:32,1,-73.98,40.765,-74.005,40.745,N,950,950.0,0.0
